1104,1102,1104,6079,753,1163638200,22.799,50.544,2230531.526,1375582.378,15.5,7.0,2,10.15,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,1093,0,49.36,4.86,peachtree,1102,6079,799,1163638200,14.825,44.021,2230523.071,1375576.5180000002,14.5,7.0,2,16.66,-9.13,1,101.0,214.0,0.0,1.0,2.0,1.0,984,0,61.08,3.67,peachtree,1300
869,1104,869,6193,1584,1163637900,12.935,30.241,2230521.451,1375580.178,16.0,7.0,2,0.0,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,22.59,9999.99,peachtree,1104,6076,753,1163637900,22.874,47.499,2230531.3540000003,1375579.3369999998,15.5,7.0,2,10.15,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,1093,0,47.75,4.7,peachtree,16300
1123,990,1123,6239,1515,1163654200,15.021,31.636,2230522.243,1375564.1619999998,17.0,7.0,2,5.46,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1122,0,32.54,5.96,peachtree,990,6356,951,1163654200,13.874,17.797,2230521.379,1375567.698,16.0,7.0,2,24.82,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,985,0,87.34,3.52,peachtree,9700
999,1142,999,6453,29,1163663900,5.955,27.562,2230514.277,1375578.133,16.0,7.0,2,24.32,-5.29,11,101.0,201.0,0.0,1.0,2.0,1.0,0,0,0.0,0.0,peachtree,1142,6336,1290,1163663900,15.249,61.673,2230524.902,1375594.082,15.5,7.0,2,25.76,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,1134,0,43.2,1.68,peachtree,1900
1000,1004,1000,6472,1576,1163665800,14.826,40.181,2230524.154,1375589.937,16.0,7.0,2,40.31,-3.35,1,101.0,214.0,0.0,1.0,2.0,1.0,993,0,239.02,5.93,peachtree,1004,6472,1638,1163665800,24.264,18.733,2230531.811,1375567.79,16.0,7.0,2,39.28,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,994,0,890.96,22.68,peachtree,5400
1012,1011,1012,6526,1368,1163671200,23.556,13.703,2230530.6980000003,1375562.834,16.0,7.0,2,25.27,0.0,2,101.0,215.0,0.0,1.0,2.0,1.0,1004,0,220.01,8.71,peachtree,1011,6526,1397,1163671200,14.708,32.838,2230523.4280000003,1375582.623,16.0,7.0,2,26.99,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,1000,0,265.38,9.83,peachtree,2500
1157,1023,1157,6437,1376,1163674000,14.343,47.622,2230522.861,1375580.15,17.0,7.0,2,30.49,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1155,0,67.17,2.2,peachtree,1023,6554,1525,1163674000,23.187,34.206,2230531.99,1375583.3,16.0,7.0,2,15.8,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,1012,0,47.06,2.98,peachtree,600
1157,1022,1157,6438,1376,1163674100,14.237,50.12,2230522.958,1375582.649,17.0,7.0,2,30.49,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1155,0,67.67,2.22,peachtree,1022,6555,1787,1163674100,12.311,19.232,2230519.938,1375569.255,16.0,7.0,2,20.58,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,1011,0,73.59,3.58,peachtree,500
1023,1022,1023,6551,1525,1163673700,22.962,27.691,2230531.239,1375576.824,16.0,7.0,2,15.8,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,1012,0,47.64,3.02,peachtree,1022,6551,1787,1163673700,12.194,10.219,2230519.091,1375560.281,16.0,7.0,2,20.58,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,1011,0,75.42,3.66,peachtree,12000
1170,1041,1170,6554,2268,1163685700,13.89,59.104,2230523.34,1375591.631,15.5,7.0,2,18.35,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1157,0,323.4,17.62,peachtree,1041,6671,1549,1163685700,23.815,42.99100000000001,2230533.328,1375592.005,16.1,7.0,2,0.0,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,1027,0,19.76,9999.99,peachtree,1300
1041,1173,1041,6684,1549,1163687000,23.815,42.99100000000001,2230533.328,1375592.005,16.1,7.0,2,0.0,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,1027,0,19.71,9999.99,peachtree,1173,6567,1228,1163687000,25.46,45.09,2230533.737,1375576.727,16.5,7.0,2,21.84,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,1123,0,776.61,35.56,peachtree,39100
1135,1041,1135,7075,71,1163726100,5.299,42.956,2230514.87,1375593.469,14.5,7.0,2,9.82,0.0,11,101.0,201.0,0.0,1.0,2.0,1.0,1132,0,76.02,7.74,peachtree,1041,7075,1549,1163726100,23.032,43.11,2230532.557,1375592.187,16.1,7.0,2,0.0,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,1027,0,21.51,9999.99,peachtree,98900
1311,1309,1311,8064,897,1163825000,14.584,0.303,2230521.279,1375552.191,15.0,7.0,2,0.24,0.0,1,101.0,206.0,0.0,1.0,2.0,1.0,1309,0,41.31,172.11,peachtree,1309,8064,1069,1163825000,14.866,41.61,2230524.296,1375591.353,15.1,7.0,2,0.43,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1308,1311,27.73,64.48,peachtree,14200
1483,1147,1483,8090,1691,1163839300,14.742,37.799,2230522.464,1375570.3269999998,15.6,7.0,2,14.19,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1476,0,90.46,6.38,peachtree,1147,8207,1056,1163839300,-15.947,41.965,2230493.613,1375594.2019999998,15.2,6.6,2,37.93,0.0,2,121.0,201.0,0.0,1.0,4.0,1.0,0,1140,0.0,0.0,peachtree,100
1311,1483,1311,8206,897,1163839200,14.602,40.756,2230523.964,1375590.524,15.0,7.0,2,15.33,0.0,1,101.0,206.0,0.0,1.0,2.0,1.0,1309,0,60.41,3.94,peachtree,1483,8089,1691,1163839200,14.82,36.382,2230522.427,1375568.909,15.6,7.0,2,14.19,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1476,0,91.02,6.41,peachtree,5700
1322,1321,1322,8263,950,1163844900,14.463,4.332,2230520.934,1375556.207,16.0,7.0,2,38.55,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1309,0,268.53,6.97,peachtree,1321,8263,71,1163844900,24.994,38.787,2230534.162,1375587.719,14.5,7.0,2,23.32,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,1199,0,483.23,20.72,peachtree,4800
1335,1336,1335,8311,713,1163849700,24.513,14.745,2230531.736,1375563.795,15.0,7.0,2,25.71,0.0,2,101.0,221.0,0.0,1.0,2.0,1.0,1334,0,63.66,2.48,peachtree,1336,8311,1496,1163849700,13.255999999999998,8.763,2230520.032,1375558.744,15.0,7.0,2,37.39,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,1332,0,95.19,2.55,peachtree,28300
